member_id,loan_amount,term,grade,home_ownership,annual_income,verification_status,int_rate,dti,application_type,tot_cur_bal,loan_status
59024839,15000,36,3,3,63000,1,13.99,22.32,1,214792,0
42455348,21000,60,3,1,51000,1,12.99,16.40,1,30202,0
4062475,22400,36,4,3,53000,1,19.05,30.50,1,106733,1
42392994,21000,36,1,3,98000,1,9.49,14.05,1,488637,0
64985355,28000,36,1,3,202000,1,7.26,5.96,1,46522,0
49995736,14125,60,4,3,42000,1,16.99,34.11,1,238579,0
1025521,8000,36,1,3,87000,0,5.99,9.59,1,,1
3873669,10000,36,1,3,110000,1,10.16,8.36,1,346840,1
16642633,7800,36,1,3,35000,1,11.99,25.55,1,89612,0
8730472,10000,60,3,1,30000,1,16.78,4.48,1,84647,1
7537533,12000,36,1,3,96000,0,8.90,3.92,1,245714,0
9117396,28000,60,5,3,93400,1,21.00,16.39,1,243038,0
54756045,12000,36,3,3,80516,1,13.33,22.78,1,234310,0
70379663,12500,60,3,3,85000,0,14.33,38.61,1,151266,0
7841232,20000,36,1,1,58500,1,10.64,21.76,1,64836,1
1108570,9600,60,5,2,62000,1,21.98,14.23,1,31206,0
57065273,12000,36,1,2,59300,1,10.99,18.62,1,21320,0
40339825,35000,36,4,3,120000,1,17.14,19.41,1,381289,0
28741672,7000,36,3,2,62000,1,13.35,10.96,1,19962,1
25095734,18875,60,1,2,42008,1,12.49,18.05,1,30845,0
10758243,19200,60,3,3,94000,1,14.30,19.74,1,173349,1
54455741,9000,36,3,2,29000,0,12.29,19.91,1,41078,1
67606222,10000,36,1,3,45000,0,7.26,22.82,1,161466,0
64906429,12000,60,3,3,75000,1,13.33,7.57,1,320641,0
70307175,6575,36,3,3,133500,1,13.67,37.92,1,159002,0
814647,12000,36,4,1,81000,0,14.46,16.03,1,,1
62826455,16000,60,5,2,85000,1,18.55,12.93,1,269907,0
34972437,4000,36,3,2,60000,0,12.99,14.84,1,22085,0
62424382,12000,36,1,1,48000,1,7.26,25.73,1,71194,0
1720816,10000,36,3,2,60000,0,15.31,16.04,1,,1
70050828,3000,36,4,2,10000,1,16.99,17.29,1,5071,0
42443354,15000,60,1,3,75000,0,11.99,14.19,1,120159,0
54625035,5000,36,1,3,107000,1,10.99,16.59,1,329037,0
70467417,23500,60,5,3,80000,1,18.49,29.69,1,220210,0
12097020,20000,36,1,3,112000,1,7.90,10.19,1,306003,0
9197588,7000,36,5,3,60000,1,21.70,22.36,1,63555,1
9050538,19200,36,1,3,108000,1,13.67,15.15,1,335922,0
45350640,18400,60,3,3,48000,1,13.99,13.25,1,143228,0
14489167,20000,36,3,2,60500,1,15.31,22.14,1,34206,0
61834624,35000,36,1,3,140000,1,11.53,17.45,1,290138,0
57115273,8475,36,3,3,1.00E+05,1,13.33,29.59,1,505436,0
1693700,8500,36,1,3,45000,0,7.90,13.39,1,,1
1661422,10750,36,4,2,32000,0,17.77,18.26,1,,0
901344,4000,36,1,3,36000,1,5.42,7.00,1,,1
8318425,8000,36,1,2,50000,0,7.90,9.43,1,20711,1
7193607,17000,60,3,2,60000,1,14.47,34.56,1,48448,0
67851794,15000,36,1,2,50000,1,9.99,9.10,1,8845,0
71128884,5000,36,1,2,32854,0,9.76,9.02,1,5410,0
65650251,5500,36,1,3,59650,1,10.99,26.06,1,178271,0
65117130,6000,36,5,2,60000,1,19.99,32.78,1,62822,0
12498094,35000,36,4,3,125000,1,17.57,22.76,1,327160,0
1645892,12000,36,1,2,40000,0,11.14,10.23,1,,0
61567585,6000,36,3,3,66652,0,12.29,4.66,1,6425,0
43226580,11400,60,4,3,86000,1,17.86,23.34,1,233923,0
53072219,12350,36,1,3,41000,0,7.89,28.75,1,131373,0
901279,4500,36,1,2,48000,0,11.11,24.98,1,,1
14469510,12975,36,3,2,72000,0,15.31,25.48,1,44658,0
42502967,29500,36,3,3,105000,1,12.99,23.48,1,334557,0
41250259,12000,36,1,2,44500,0,8.19,9.87,1,99284,0
45361415,35000,60,4,3,131000,1,17.86,26.24,1,435707,0
625184,11000,36,1,3,69000,0,7.88,22.97,1,,1
61069303,16975,60,4,2,33966,1,16.55,18.06,1,16012,0
51653242,7000,36,1,3,128105,1,10.99,21.84,1,426998,0
2977864,7000,36,4,2,30000,1,18.49,9.32,1,6155,0
24664666,19500,36,1,2,55000,0,8.39,21.01,1,43414,0
59662731,16000,60,4,3,56000,1,16.99,22.29,1,151619,0
17381953,35000,36,3,2,164000,1,15.31,13.78,1,79991,0
71085365,25000,36,3,3,99000,0,13.18,18.68,1,185022,0
51443027,23325,60,6,3,165000,1,21.99,15.17,1,190576,0
65451351,30000,60,6,2,75000,1,23.99,31.25,1,86235,0
62159485,27600,60,4,3,60000,1,16.99,15.94,1,254770,0
51673047,12500,36,1,2,60000,0,7.89,7.86,1,12697,0
69668424,16000,60,4,3,60000,1,16.55,16.60,1,106886,0
31167049,5775,36,3,1,14500,0,14.49,24.83,1,11554,0
17802548,24000,36,1,3,65000,0,7.69,23.84,1,148690,0
65607140,11500,36,1,2,67000,1,6.89,6.88,1,12279,0
45439998,25000,60,3,3,85000,1,12.69,36.47,1,78021,0
12456923,12175,36,1,2,63000,1,7.62,11.10,1,12991,1
68117909,3000,36,1,3,75000,0,6.24,15.87,1,155662,0
49392393,21000,36,3,2,84000,1,12.29,11.74,1,28484,0
59672053,4000,36,1,3,67000,1,11.53,20.40,1,70057,1
57435058,11000,36,1,3,75000,1,9.99,16.35,1,284255,0
33940681,5500,36,3,2,45355.8,1,13.35,10.48,1,74798,0
37127306,20000,36,1,3,130000,1,9.49,9.69,1,432748,0
34672382,12000,36,3,2,60000,1,14.49,4.12,1,7020,0
6798501,18500,36,1,3,140000,1,13.11,8.31,1,275078,1
50105783,25000,60,1,1,1.00E+05,1,9.17,21.34,1,255779,0
7848929,1200,36,5,2,25000,0,21.60,17.52,1,11656,0
67029281,24000,36,1,2,131000,1,6.89,14.12,1,55020,0
30715325,11200,36,1,2,1.00E+05,0,6.03,23.09,1,141527,0
7201145,8250,36,1,3,69000,1,11.14,26.96,1,505045,1
43171859,9325,36,1,2,30000,1,11.44,33.12,1,29801,0
10331654,20000,36,4,3,65000,1,18.55,15.16,1,27656,0
61647394,35000,36,1,3,140000,1,9.99,11.73,1,350930,0
14970812,12100,36,3,2,65000,0,15.61,16.88,1,87027,0
12478620,3600,36,3,2,20000,0,16.24,17.59,1,5042,0
66533674,6000,36,1,1,28000,1,11.53,7.59,1,7940,0
15460702,24625,60,4,3,56000,0,18.25,19.67,1,324215,0
47064868,11100,60,4,3,44200,1,16.99,30.03,1,95849,0
55247082,12000,60,1,3,82000,1,9.17,12.19,1,42464,0
9329373,27575,60,5,2,75000,1,23.10,26.72,1,67409,0
65026400,9000,36,1,3,168000,0,5.32,6.59,1,117499,1
2629238,6000,36,1,2,57000,0,9.67,11.94,1,14811,1
66186094,18000,60,3,3,75000,0,13.33,17.36,1,303367,0
11920013,7000,36,1,2,40800,1,12.85,5.00,1,5063,1
11961050,28000,36,1,3,110000,1,8.90,14.89,1,196873,1
4379320,8875,36,4,2,26000,1,17.77,8.77,1,5483,0
32669022,23200,36,1,3,150000,1,6.49,7.66,1,560359,0
523369,3500,36,1,2,12996,0,8.59,0.00,1,,0
53102685,15000,36,1,3,72000,0,7.89,20.40,1,87800,0
49424011,19725,60,5,2,55000,1,18.84,24.81,1,182836,0
854118,14125,36,3,2,31897,1,12.68,17.38,1,,1
63107523,16000,60,1,3,62000,0,9.99,20.13,1,301802,0
46506988,19000,36,1,1,80000,0,6.68,24.63,1,213613,0
66245114,5000,36,4,1,18720,1,15.61,30.38,1,25247,0
65013662,20000,36,1,1,75000,1,6.89,16.46,1,38267,0
54726734,5975,36,1,2,55000,0,7.89,16.95,1,43812,0
60627106,10000,36,1,2,82000,1,7.89,17.30,1,50636,0
58124844,20000,60,3,2,60000,1,13.99,20.84,1,44015,0
44777395,6000,36,3,2,50000,0,12.69,23.33,1,139061,0
63037948,18000,60,1,1,105000,1,9.17,18.84,1,206357,0
14419080,17600,60,4,3,40000,1,16.59,14.16,1,31178,0
46983660,2800,36,3,2,94600,1,13.99,14.74,1,125178,0
6027491,20000,60,6,3,89280,1,23.76,23.70,1,191140,1
56237944,24775,60,5,2,59000,1,18.25,34.33,1,64436,0
49844235,13700,36,4,2,28484,1,17.86,28.40,1,26516,0
51240887,8000,36,1,2,60000,1,11.53,14.06,1,11214,0
61984283,5500,36,1,1,40000,1,9.17,34.59,1,57780,0
20707840,4000,36,3,3,108000,0,13.35,6.76,1,158837,0
713038,7750,36,3,2,24000,0,14.35,19.65,1,,1
68700221,10800,36,1,2,64000,1,10.99,16.80,1,41043,0
63505991,16000,36,3,2,44000,0,13.33,37.73,1,39336,0
68460000,3600,36,1,3,85000,1,10.99,20.68,1,130799,0
64587238,4725,36,4,2,31000,1,17.57,9.83,1,71685,0
14477561,20000,36,1,2,62340,1,6.62,9.39,1,15377,1
16180062,20500,36,1,3,45747.96,0,8.90,15.24,1,187817,0
5459123,8250,36,4,2,26000,1,17.77,18.32,1,13423,1
45371332,11000,36,1,3,125000,1,7.89,15.86,1,179326,1
57337362,3500,36,3,3,35000,1,13.33,31.03,1,12822,0
47052058,6000,36,3,3,40000,1,12.69,10.71,1,6948,0
38951974,11850,60,4,1,75000,1,17.14,26.99,1,294874,0
14348816,10000,36,1,1,80000,1,7.69,6.43,1,18790,0
23041476,10000,60,4,2,54000,1,16.99,29.66,1,194861,0
43818599,20000,60,3,2,60000,1,13.99,12.48,1,26896,1
1794693,18800,60,1,1,59000,1,12.12,25.57,1,27750,0
26247361,19000,60,3,2,57000,1,13.35,27.92,1,102923,0
3771632,20000,36,1,1,97000,1,7.62,30.41,1,466263,1
53885273,12000,60,5,2,35000,1,18.25,16.05,1,17809,0
20046528,35000,36,1,3,180000,0,10.15,28.30,1,1100864,0
71005619,3000,36,1,2,32000,1,11.22,18.79,1,80063,0
26597616,12000,36,1,3,70000,0,10.99,15.58,1,202265,0
64152629,17500,36,3,3,67000,1,12.69,18.74,1,240146,0
13696883,8000,36,1,2,50000,0,8.90,11.83,1,11627,0
59650266,15000,36,4,2,50712,1,16.55,31.92,1,124025,0
10106751,24000,60,3,1,60000,1,17.10,21.50,1,148812,0
16672129,8400,36,3,2,87000,1,14.16,14.70,1,333274,1
58652232,35000,60,6,2,120000,1,21.99,18.81,1,38984,0
32138869,35000,36,1,3,110000,1,9.17,8.60,1,157649,0
1358759,35000,60,5,1,75000,1,19.99,10.30,1,,0
2127658,25000,60,6,3,85000,1,23.83,18.07,1,40865,0
45230214,8000,36,1,2,102000,1,11.53,23.24,1,74244,0
14409756,10200,36,3,3,48000,1,14.16,7.70,1,196006,0
65472923,28000,60,1,2,90000,1,9.99,22.99,1,57062,0
14521375,14500,60,3,2,59270,1,15.31,19.50,1,53083,1
64953506,15000,60,4,2,48000,1,15.61,32.58,1,32983,0
69595301,20675,36,3,2,47000,1,12.05,24.29,1,43845,0
63038667,35000,36,4,1,111000,1,17.57,19.30,1,165714,0
9351516,35000,60,5,3,140000,1,22.40,9.24,1,230118,1
41322594,12000,36,3,1,77000,0,12.99,9.69,1,16186,0
37175323,10000,36,1,2,47000,0,8.19,23.93,1,16837,0
12499298,18250,60,4,2,47000,1,16.99,23.80,1,23947,1
1352188,9200,36,3,2,36000,1,15.27,14.90,1,,0
66372302,15000,36,1,2,80000,0,7.89,8.74,1,23549,0
1535645,10500,36,3,2,26500,0,14.65,24.32,1,,1
59024171,16000,36,3,3,60000,1,14.65,27.18,1,293461,0
52465988,28000,60,1,3,190000,1,7.89,11.26,1,440547,0
43435135,2500,36,4,2,24000,0,15.59,24.45,1,59555,0
53836016,10000,36,1,2,1.00E+05,1,7.89,7.70,1,25240,0
8090023,6000,36,1,1,30000,1,12.35,24.31,1,17221,0
35322836,9450,36,3,2,25000,1,14.99,12.19,1,7539,0
7638694,35000,60,6,2,78000,1,24.89,28.71,1,72838,0
11700137,11000,36,1,3,54000,0,7.90,14.91,1,86655,1
70600790,28000,60,1,2,224000,1,9.17,19.33,1,162459,0
65005240,24000,36,3,1,78000,1,12.29,12.46,1,145723,0
4640616,20000,36,1,3,80000,1,12.12,24.13,1,243847,0
4228858,6000,36,4,2,72000,1,18.49,2.72,1,3830,0
32557860,15000,36,1,2,79080,0,10.99,19.71,1,174184,1
21399537,11700,60,4,2,37915,1,16.29,30.29,1,16104,0
41228978,16000,36,1,3,60000,1,11.99,7.04,1,179481,0
26417017,25000,60,5,2,70000,1,20.20,21.95,1,45791,0
58851816,12800,60,3,3,103640,1,13.33,13.67,1,330650,0
3861518,26750,36,1,3,90000,1,11.14,17.97,1,533906,0
61554979,12000,60,3,2,93000,1,13.33,17.43,1,65751,0
53712967,6000,36,1,3,95000,1,6.89,14.36,1,298473,0
12426725,16000,60,3,3,90000,1,15.61,6.97,1,7923,0
1245281,8650,36,1,3,60000,1,8.90,23.26,1,,1
62492975,15000,60,3,1,65000,1,13.99,34.38,1,69464,0
7202148,27250,60,3,2,62000,1,17.27,29.57,1,65634,1
47112670,16100,36,3,2,35000,1,12.69,17.52,1,7881,0
41341483,9000,36,3,3,110000,1,12.39,15.68,1,56254,0
66105621,10000,36,3,2,28500,1,13.33,36.93,1,43336,0
64805721,10000,36,1,2,108000,0,8.18,11.97,1,14767,0
69222655,8800,36,3,3,72000,1,12.59,27.40,1,279268,0
49665164,8000,36,1,1,44000,0,7.89,28.56,1,28332,0
36184890,24525,60,4,3,90000,1,15.99,31.62,1,194846,0
67567896,35000,60,5,3,105000,1,18.99,15.15,1,303709,0
59529441,20000,60,3,2,58000,0,12.29,15.73,1,38309,0
3919960,14000,36,1,3,56000,0,12.12,21.73,1,116773,1
70539004,7775,36,4,2,66000,1,15.41,10.87,1,28841,0
41781954,18450,60,4,2,69500,1,17.14,25.62,1,36236,0
3980152,18000,36,1,2,60850,1,13.11,19.70,1,26703,0
26276518,12000,36,5,3,50000,0,18.99,33.15,1,176148,1
980377,10000,36,1,2,30000,0,11.99,8.60,1,,0
42463441,16000,36,1,2,83000,1,8.67,38.45,1,80461,0
64726062,12125,36,3,3,32208,0,14.65,31.37,1,134311,0
55377960,24950,36,4,2,72800,1,16.99,25.04,1,61341,0
767229,4000,36,1,3,115000,1,7.88,12.30,1,,1
28330174,8000,36,3,3,70000,0,14.49,12.52,1,213091,0
46497629,35000,60,3,3,160000,1,12.69,7.09,1,512739,0
42403113,15000,36,1,1,70000,1,6.49,22.96,1,229672,1
31186322,20000,36,1,3,1.00E+05,1,6.03,17.45,1,284623,0
69888944,15000,36,1,3,75000,0,5.32,19.78,1,180038,0
600148,9000,36,1,2,24000,0,11.14,12.10,1,,1
1076868,6200,36,1,2,65000,1,8.90,1.66,1,,1
69293324,14000,60,3,3,65000,0,12.05,34.71,1,166146,0
27930069,11000,36,1,3,80000,0,7.69,18.41,1,171418,0
2968873,17000,36,1,3,132000,1,7.90,7.08,1,175948,1
10107049,5000,36,4,2,92866.63,1,19.52,28.90,1,88109,0
72099431,15000,36,1,3,160000,0,9.76,5.15,1,340874,0
49934367,8000,36,3,1,32000,1,14.65,36.01,1,37625,0
70000113,29900,36,4,1,65000,0,16.55,20.94,1,35806,1
65502309,35000,60,3,3,170000,1,13.33,32.59,1,356456,0
3539567,14500,36,1,3,110000,0,6.03,9.55,1,274580,1
47862855,32400,60,5,3,150000,1,18.84,5.65,1,139084,0
49955463,25000,60,3,2,61000,1,13.33,19.10,1,34155,0
57075208,10000,60,1,2,38000,1,11.53,21.32,1,27598,0
1654071,19750,36,1,3,50000,1,13.11,20.83,1,,0
37286753,9425,36,3,1,63280,1,13.66,13.29,1,63661,1
7660587,28000,60,4,2,80000,1,20.31,8.76,1,27503,0
4606925,25600,60,3,2,140000,1,15.31,8.23,1,14435,0
22984971,5000,36,1,2,33000,0,11.67,5.16,1,4907,0
7199559,5000,36,1,2,40000,1,7.62,8.97,1,118308,0
70426544,10000,60,3,2,52000,1,14.33,38.80,1,60682,0
72808794,28000,60,1,3,60000,0,9.76,29.44,1,133790,0
38799942,10850,60,4,2,32000,1,15.59,19.50,1,13607,0
14470155,3600,36,3,2,48000,0,13.65,23.00,1,23619,0
55376496,15000,60,5,3,50000,1,18.25,15.00,1,72191,0
35784426,6000,36,3,3,40000,1,13.35,18.51,1,171045,1
65477237,10000,36,1,2,42000,0,10.99,26.20,1,29119,0
67695944,25000,36,3,3,190000,0,12.69,9.26,1,468149,0
7097650,20000,60,4,3,1.00E+05,1,17.77,28.56,1,212919,1
1475381,2300,36,3,2,23760,0,13.99,19.14,1,,1
5227805,16500,36,1,2,139000,1,6.03,8.08,1,29805,1
18144359,15000,36,4,2,55000,1,16.99,12.19,1,31518,1
66312822,26525,60,1,3,102000,1,10.99,27.06,1,280549,0
28642686,20000,60,3,3,150000,1,12.99,5.62,1,464236,1
39072186,6000,36,3,2,2.00E+05,0,13.66,13.75,1,87369,0
13887800,15000,60,4,2,68000,1,16.59,24.30,1,44957,1
31086274,15000,60,1,3,115000,1,9.17,15.79,1,582466,0
5025630,13200,36,1,2,55000,0,11.14,19.96,1,46960,1
26056320,25000,60,4,3,150000,1,15.61,13.54,1,43934,0
40060211,18000,36,3,3,50000,0,12.99,17.77,1,164462,0
7031455,24000,36,1,3,57600,1,11.14,24.65,1,239354,0
64834752,11000,36,3,2,40000,1,12.29,25.32,1,33092,0
57896301,19000,60,1,3,83000,1,11.53,30.39,1,111310,0
17672803,15000,60,3,3,110000,1,14.49,20.85,1,419786,1
16630451,10000,36,4,2,40000,1,17.57,20.10,1,20953,0
37076199,5500,36,1,2,77000,1,8.67,5.58,1,27642,0
1746781,35000,60,6,2,87975,1,23.76,24.22,1,100697,0
55325957,23750,36,5,2,85000,1,19.19,22.49,1,58595,0
5473691,21200,36,1,1,60000,1,11.14,23.68,1,40103,1
27659556,2800,36,6,2,23000,0,23.43,16.13,1,11160,0
41348310,20000,60,3,2,43000,1,14.31,19.37,1,27863,0
7430263,7000,36,3,2,25000,0,15.22,16.61,1,31188,1
67626057,12000,60,3,3,68000,0,12.29,27.97,1,179645,0
55357130,5000,36,1,1,50000,1,10.99,39.51,1,62916,0
555251,19750,36,1,2,30000,0,11.14,2.00,1,,1
62209220,18000,36,1,3,80000,0,7.89,16.65,1,190444,0
767689,13500,36,1,3,1.00E+05,1,7.51,14.26,1,,1
10780133,25000,36,1,2,1.00E+05,1,11.99,16.31,1,42348,0
61814914,15000,36,1,2,102000,1,9.99,13.52,1,61603,0
49746027,18000,36,1,3,68000,0,9.17,4.80,1,92959,0
18535058,11200,36,3,2,121400,0,14.99,16.88,1,70516,1
68409380,17500,60,5,2,110000,1,20.99,24.78,1,304895,0
17561786,17550,36,1,2,39000,1,10.99,8.06,1,12096,1
4580727,20125,36,1,3,69000,1,13.11,9.84,1,431382,0
54945988,10000,36,1,2,50000,0,9.99,9.47,1,17180,0
49801357,21250,60,7,3,74000,1,25.89,24.51,1,301016,1
64814522,13000,60,1,1,40000,0,10.99,20.97,1,67363,0
13327926,35000,60,4,3,160000,1,17.57,11.93,1,385136,0
62069433,5000,36,1,2,50000,0,8.18,22.37,1,31717,0
58689101,15000,60,3,2,48500,1,14.65,23.09,1,35721,0
69881013,35000,36,1,3,79783,1,8.18,31.72,1,198888,0
7009865,16800,60,3,3,51900,1,14.33,11.82,1,145329,0
22180507,7975,36,4,2,104000,0,16.99,29.43,1,137977,1
2167643,5000,36,3,3,34536,1,14.33,14.63,1,93951,1
22352207,6000,36,3,3,27984,1,12.99,9.48,1,125957,0
59498838,35000,36,1,3,75470,1,7.26,22.67,1,344035,0
67810519,6000,36,3,2,38600,1,12.69,37.84,1,46160,0
993516,30000,60,5,3,130000,1,19.69,21.91,1,,1
50812289,12500,36,1,3,48300,0,7.89,32.47,1,260314,0
19765776,2025,36,3,2,27800,0,14.49,24.87,1,19280,0
48502069,30000,36,1,3,150000,1,7.89,22.73,1,211986,0
67808432,30000,60,3,3,101000,1,13.99,18.09,1,192456,1
71149718,6000,36,1,3,104075,0,7.26,20.16,1,430666,0
52255166,4000,36,3,3,36000,1,12.69,3.43,1,38183,0
37015807,9450,36,1,3,37511.64,1,11.99,28.60,1,90876,0
1248874,4000,36,1,3,60000,1,9.91,22.24,1,,1
5817341,12000,36,3,3,72000,1,15.22,18.22,1,153695,0
70296519,16000,60,3,1,50000,0,12.05,33.61,1,136852,0
33068824,7000,36,3,3,1.00E+05,1,13.66,20.03,1,401796,0
985126,14075,60,1,3,56000,1,12.12,21.04,1,,0
69910548,12250,36,1,3,35000,1,11.49,34.57,1,27095,0
1619744,20000,36,4,2,84000,1,18.75,17.49,1,,1
22430903,30000,36,3,2,98312,1,13.35,21.41,1,67300,0
39752850,24500,36,3,2,66837,1,13.66,0.45,1,113,1
14798599,11500,60,6,1,34000,1,23.43,21.19,1,15541,0
45280848,15000,60,5,2,55000,0,18.84,28.02,1,313326,0
54876083,10000,60,5,2,80000,1,18.25,19.64,1,51993,0
64576763,3000,36,1,3,65000,0,6.89,19.94,1,85907,0
69535250,8800,36,1,2,39000,1,9.99,30.46,1,51698,0
1908897,10000,36,3,3,50000,1,17.27,15.79,1,294209,1
4235806,10575,36,1,3,45000,1,11.14,13.71,1,259945,0
10420230,15000,36,1,2,56000,1,10.99,30.60,1,31162,0
30045555,16000,36,1,3,65000,0,12.49,12.04,1,552779,1
31306474,18000,36,1,2,57100,1,10.99,26.46,1,34136,0
4427877,10000,36,1,2,75000,1,12.12,19.73,1,38278,0
1045724,17700,36,1,2,65000,1,11.49,10.34,1,,1
59458866,16800,60,4,3,105000,0,15.61,9.33,1,195073,0
42662057,13000,36,3,1,34000,1,12.99,31.70,1,26465,1
37276663,9375,36,1,3,36000,1,11.99,29.00,1,107271,0
10790750,15000,60,4,1,109200,1,17.76,32.05,1,125282,0
30053766,25000,60,5,1,82000,1,20.20,37.49,1,271068,0
28500209,11400,36,3,2,62000,1,13.98,32.48,1,29129,0
14919043,24000,60,3,2,50000,1,15.31,29.60,1,26925,0
28701119,25000,60,3,3,103000,1,13.98,26.51,1,438770,0
8126901,10000,36,4,2,83000,1,17.56,9.72,1,72737,0
65782240,10000,36,1,3,60000,0,6.24,20.80,1,123330,0
13218295,21000,36,1,3,129000,1,10.99,22.86,1,472332,1
65549999,24000,60,3,1,1.00E+05,0,12.29,26.10,1,134083,0
53866184,9350,36,4,2,60000,0,15.61,33.42,1,163388,0
44276623,12000,36,1,2,59000,1,5.93,14.10,1,170511,0
22210415,7700,36,4,3,125000,1,16.99,3.80,1,84926,0
6416872,20000,60,5,3,65000,1,21.49,21.80,1,254524,1
64697640,8475,36,3,2,36000,1,12.69,22.03,1,17975,0
67911008,20000,36,1,3,230000,0,5.32,4.12,1,868690,0
14949514,24950,36,1,2,189000,1,7.62,9.93,1,45996,0
61556945,22000,36,1,3,142000,1,11.53,17.42,1,552475,0
41258970,18825,60,4,1,47000,0,15.59,25.72,1,201533,0
23533112,3500,36,4,2,48000,0,18.24,20.80,1,23589,0
7205071,11700,36,3,2,65000,1,14.33,15.53,1,6367,1
67528556,10500,60,3,2,64000,1,12.69,28.52,1,29479,0
53806146,8400,36,1,3,68000,1,5.32,14.98,1,309930,0
18284345,35000,60,7,3,5.00E+05,1,25.99,5.24,1,818415,0
45341173,22400,36,1,3,2.00E+05,1,6.68,0.61,1,336377,0
42356528,35000,36,4,3,130000,1,17.14,38.62,1,406760,0
64303058,22000,36,1,2,87600,1,11.53,22.38,1,265073,0
65579575,7000,36,1,3,80000,1,5.32,20.48,1,303826,0
67500212,10400,36,1,2,40000,0,9.99,17.58,1,49130,0
65568149,5000,36,3,2,42000,1,12.29,4.60,1,7726,0
14457277,23000,36,1,2,83000,1,12.49,28.12,1,70494,1
46816789,21000,60,4,3,155000,1,16.55,12.93,1,786977,0
62504874,21000,36,3,2,1.00E+05,1,14.65,18.90,1,120227,0
5407790,7500,36,1,2,66000,0,11.14,3.38,1,8505,1
70600078,33425,36,3,3,80000,1,13.18,17.78,1,157826,0
19766846,11700,36,1,2,49000,0,10.15,29.64,1,41841,1
26258746,8000,36,1,2,54600,1,9.17,21.10,1,35806,0
58820574,3550,36,4,3,48108,0,17.86,14.84,1,203584,0
9319228,12000,60,4,2,70000,1,19.52,19.10,1,35557,0
60939074,22675,60,1,3,70000,0,9.99,26.71,1,202646,0
63346044,20000,60,5,3,60000,1,20.99,15.98,1,154296,0
58741002,20000,36,3,3,42000,1,13.99,26.37,1,35264,0
15178579,16000,36,1,3,120000,0,6.03,16.79,1,402371,0
60968052,3500,36,3,2,38000,1,13.33,10.11,1,12756,0
34932228,6775,36,4,2,17000,1,15.61,19.07,1,7354,0
36976753,8700,36,1,2,43000,1,11.99,24.84,1,66788,0
15018574,35000,36,3,3,114000,1,14.64,21.34,1,381550,1
42513898,12975,60,7,3,39000,0,25.80,10.77,1,93842,0
9421534,10000,36,1,3,95000,1,13.67,11.68,1,187664,1
67808280,6000,36,1,3,86000,0,5.32,14.76,1,288247,0
59055096,4500,36,3,3,40000,1,13.99,14.67,1,14910,0
11498071,13600,36,1,2,125000,1,12.85,11.67,1,25086,1
13670344,11000,60,3,3,54576,1,13.98,26.12,1,273740,1
3873392,4500,36,3,2,26000,0,14.30,8.86,1,32001,1
30635612,28000,36,3,3,85000,1,14.99,20.34,1,261315,0
10782931,9000,36,1,1,115000,0,7.90,7.42,1,20966,1
35072083,14825,36,1,3,90000,1,10.15,20.03,1,434543,0
37908081,6925,36,4,2,20540,1,15.59,5.84,1,1109,1
1502865,24000,36,1,3,95000,1,7.62,8.94,1,,1
963835,20000,60,4,1,123000,1,16.49,16.52,1,,0
4628998,20000,36,1,2,99000,1,11.14,21.67,1,61004,0
53032206,20000,36,1,1,50000,1,10.99,14.93,1,29100,0
64627418,9000,36,1,3,47000,0,7.26,15.14,1,77529,0
14980159,11275,60,4,2,27000,1,16.59,21.78,1,17952,0
68108103,14600,36,3,3,80000,0,14.33,23.80,1,306516,0
41409088,8125,36,3,2,1.00E+05,1,12.39,7.29,1,18785,0
50779959,35000,36,4,2,2.00E+05,1,17.57,0.25,1,2757,0
70304184,24000,60,3,1,55000,0,13.18,18.72,1,31386,0
42682178,24000,36,3,3,108160,1,13.66,14.89,1,244159,0
22190793,9000,60,1,1,58000,0,10.99,27.48,1,252697,1
51875454,14950,36,3,2,88000,0,12.69,22.86,1,37907,0
35924720,8900,36,1,3,105000,1,10.15,26.53,1,261458,1
51873380,24000,60,3,3,115237,1,14.65,10.81,1,291964,0
6331798,20000,36,1,3,70828,1,7.90,15.80,1,39532,1
41428827,21000,36,1,3,219800,1,7.49,21.70,1,610996,0
1506530,20000,36,1,3,150000,1,8.90,15.33,1,,1
19937524,33000,36,1,3,90000,1,9.17,16.24,1,231112,0
38952349,5700,36,1,3,82500,0,6.99,6.23,1,235500,0
44305189,27575,36,1,2,75000,1,9.99,28.83,1,61771,1
20788662,10000,60,3,1,90000,1,13.35,8.95,1,28965,0
1270194,15000,60,3,3,54000,0,13.49,21.60,1,,1
1572184,5000,36,1,3,57000,0,6.03,25.05,1,,1
12028882,7500,36,3,2,60000,1,13.98,20.31,1,30705,0
19575335,20000,36,3,2,85000,1,12.99,8.64,1,25059,1
11926822,19425,60,4,3,45000,1,17.57,28.67,1,20623,0
8178893,18000,60,3,3,46000,1,16.78,14.40,1,122783,0
4027928,12000,36,1,3,55000,1,11.14,7.86,1,146441,0
46605897,15000,36,1,3,53000,0,7.89,19.86,1,163576,0
1433166,30000,60,6,2,90000,1,22.45,18.40,1,,0
64725862,19300,36,1,1,42000,1,9.99,19.57,1,23798,0
37115189,9000,36,4,3,52500,1,15.59,4.80,1,122569,0
1791940,16750,60,5,2,45000,1,22.47,9.04,1,11161,0
